Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_9	Bin_10	adj.P.Val
IFT172	0.08830942954361307	0.08956805798677821	0.11330165756603547	0.1515410121831838	0.1108075490684892	0.12384032066807497	0.08450309860917334	0.052821149315014616	0.07711792037870116	0.10818980468093614	0.6019856596941114
IFT27	0.10807591086113923	0.13896541574563911	0.10091663845768305	0.0984435345688013	0.07709946115217074	0.11569574095527323	0.080948156554824	0.07870242262549344	0.09441999957671006	0.10673271950226586	0.24841630639183798
IFT80	0.09677790314406037	0.11805207997455616	0.09425366324240315	0.08453677701746974	0.13155790804495657	0.06073147782427277	0.11000748350069449	0.07382581416897566	0.07017041580221992	0.1600864772803912	0.8549039071090465
IGBP1	0.1036954802028337	0.09162630242751942	0.10808004243723564	0.09771851606312026	0.0785821833683459	0.0905432535119346	0.11006613630172818	0.10532918514804658	0.11111839727088939	0.10324050326834637	0.4757315706858016
IGF2BP3	0.07526606189066068	0.08809320332396728	0.09940987229370121	0.044706530004955884	0.1293078423176449	0.08174534341355205	0.043188268182696554	0.1703704944443433	0.188538939405	0.07937344472347824	0.7446726891532175
IGF2R	0.09635041175406871	0.08775955956036686	0.10209813704225568	0.09954704427106799	0.09936161855662103	0.08265557100769028	0.10211833243734224	0.10871004483560545	0.10506743630652682	0.11633184422845501	0.9591797738486529
IGFALS	0.1017603879961533	0.09503676189872157	0.08250719918376416	0.09190325286972077	0.11903730985418433	0.08798337680021766	0.10396186552221319	0.06644066875448887	0.10277544423005078	0.1485937328904854	0.7392694883506228
IGHA1	0.08055170253415453	0.062097393108415645	0.06375468041992972	0.08437105030530738	0.045752905801370765	0.10101847131571894	0.06554631848923508	0.1359707237280215	0.2324266184392036	0.12851013585864293	0.7235212081776058
IGHA2	0.08583782592664743	0.0908419879498463	0.07784924053866842	0.05904711608732521	0.028132121214634834	0.12074777329772568	0.06603518801588384	0.1521913751301843	0.17742363887851054	0.14189373296057345	0.7251755206366073
IGHG1	0.06045674997087837	0.05922665200774904	0.04990939380604153	0.06880325599648718	0.05268059052931559	0.0747326786650482	0.040056122619024415	0.17199989506591679	0.1451689999884923	0.27696566135104655	0.5435909773606239
IGHG2	0.0633710512226481	0.07431955592064016	0.05024183987459731	0.059764005189568974	0.09193351586153697	0.06628974633109835	0.04754790474278032	0.08493611828371284	0.16437845391606354	0.2972178086573534	0.5135793731982088
IGHG3	0.06292059895144025	0.06333866128594577	0.06631456351242238	0.06541270574902004	0.03871216635463091	0.08133080503754289	0.06581929128596711	0.13987105176222892	0.14648509855281414	0.2697950575079876	0.34645239016182705
IGHG4	0.04640291903018283	0.05253059352545009	0.0698714166840315	0.026311587764624392	0.03428529909264148	0.08843068442261946	0.13245378737298547	0.3235510345109017	0.09506420581669552	0.1310984717798675	0.6509929661778161
IGHM	0.08795505356559397	0.06436416882922501	0.08050849654422201	0.07092425379436784	0.04871737635241401	0.0653872528854301	0.03652587846284728	0.10597704388249811	0.2847112213532066	0.15492925433019517	0.14713603380766405
IGHV3-23;IGHV3-30;IGHV3-30-3;IGHV3-30-5;IGHV3-33;IGHV3-53;IGHV3-66;IGHV3-74	0.07224202634297697	0.06332475791823967	0.07708105557806427	0.09176388791011095	0.08444477580202718	0.07721691523659321	0.07332162329320867	0.16492767613846507	0.13908386631159447	0.15659341546871955	0.7289993832948048
IGHV3-49	0.06707356125709542	0.07017322066997796	0.04322280833082361	0.051645676590636014	0.06135917581959518	0.09840546096202006	0.045392349898430995	0.10543757567639865	0.3074545418553493	0.14983562893967287	0.24849445960187103
IGHV3-7	0.08012922934452651	0.10323255827363947	0.07813798443124334	0.07864384398494471	0.07230025236835229	0.05428175464227933	0.06404881965192946	0.14180115234374388	0.16905163112032545	0.15837277383901555	0.5683617121131607
IGHV4-30-4;IGHV4-34;IGHV4-38-2;IGHV4-39;IGHV4-59;IGHV4-61	0.054668268534991564	0.05386308517783485	0.05959292897146177	0.09129551821312819	0.0449463130122378	0.11938316488504289	0.08540173976575854	0.1674263109784777	0.12103937630303863	0.20238329415802803	0.002911846109031318
IGKC	0.06380582555921005	0.06736303779922141	0.059589521332923306	0.06313966687998125	0.05495415277603926	0.06399828130753507	0.051615338272191544	0.1364887716177294	0.15972682509816843	0.2793185793570002	0.4464295764527029
IGKV1-17	0.05686514651085065	0.05264116565147371	0.05661962748406338	0.07274222299787214	0.143086069005967	0.051733347260477326	0.05865876279249507	0.3730642410805624	0.07034551584043384	0.0642439013758045	0.6074728732157277
IGKV1-33;IGKV1D-33	0.06507188487535409	0.0747105901836618	0.06948924166328428	0.061071904996236034	0.10721960179961118	0.06412029806187713	0.05118122708579885	0.12024301172448969	0.11360321986912858	0.27328901974055847	0.2756115200834054
IGKV1-5	0.10546872542206459	0.08517391099641784	0.04725523464024125	0.08243875531575254	0.05803174215831653	0.08574300592522378	0.047760427462418195	0.09711798088414549	0.2660460918023119	0.12496412539310785	0.5757282805599896
IGKV2-24;IGKV2D-24	0.07914983798091306	0.09473347719903229	0.08328165238104979	0.08253141169022565	0.06122248890065681	0.10131200134722114	0.047655373138706936	0.1438984158444026	0.13277825081358122	0.1734370907042106	0.25487156541896744
IGKV2-28;IGKV2D-28	0.07073029357731705	0.08112970656804487	0.04201466703526546	0.05306585637231662	0.05924608780979544	0.06265338182526484	0.0415090492373256	0.23688509622094966	0.19284351755170331	0.15992234380201711	0.5122663882546297
IGKV3-11;IGKV3D-11	0.07891820872960983	0.07680308263926529	0.05201228452582381	0.08231836995018393	0.08055207756160232	0.06088997243868148	0.04377934294765572	0.12987549212028102	0.17129467341357207	0.22355649567332456	0.7487258370668507
IGKV3-15;IGKV3-7;IGKV3D-7	0.0765162973481256	0.0722272031698721	0.0577814295567063	0.07428479804048765	0.058941199275702655	0.08181569024780502	0.06144816160682164	0.12472834899720119	0.19059714281018336	0.20165972894709444	0.1587796859920134
IGKV3-20	0.07464103532801694	0.0661540176346894	0.05633822015913136	0.09013475939277775	0.06263573978654807	0.07000541221134712	0.054480189357376134	0.10515748085041383	0.2126933337766952	0.2077598115030042	0.5635717304073832
IGKV3D-15	0.08384609834125069	0.11708382004700421	0.08084576898873921	0.07410933655196539	0.07247026674624554	0.08451426718333366	0.0781984438159646	0.1617662567691996	0.14727748567240065	0.09988825588389647	0.7590432798412777
IGKV4-1	0.06659109818498916	0.05141206078032029	0.05251220725253697	0.07509956290621214	0.06047597848729151	0.07711276377625144	0.03952719025653649	0.13419959787253102	0.20141417400202455	0.24165536648130637	0.5730573093871351
IGLC3	0.0665873965692602	0.030422792548957276	0.15922388504493132	0.03270345541462387	0.019054440815651864	0.05644524185511645	0.05323433396818188	0.17883086258437567	0.1765820444844883	0.2269155467144131	NA
IGLL5	0.06155531816625311	0.06161462200225576	0.05318533874730739	0.08088207432289884	0.043918349505688625	0.06728053551125321	0.055447877831418774	0.18597463319190857	0.2212106235391918	0.16893062718182397	0.0707016548536806
IGLV1-47	0.09523464098767069	0.07171595530341572	0.07467103844012836	0.09065622628003979	0.09988292914064759	0.08450527246676505	0.045659194452818616	0.12610858288941582	0.16952202409203895	0.1420441359470594	0.8483388007294094
IGLV1-51	0.07567303661511615	0.08443159226395867	0.059911612351262564	0.06239902647765688	0.04783179941126629	0.0840192458570487	0.041380705051159004	0.17413093801872823	0.19065070429426986	0.17957133965953365	0.8789683317335886
IGLV3-19	0.09584278424977266	0.08603227193618967	0.08728244216033372	0.0910543449182465	0.1307576400016134	0.12701157685493208	0.10878730009170351	0.10861783780309808	0.09970891490602996	0.06490488707808047	0.7006809933112834
IGLV3-25;IGLV3-27	0.07154512653315817	0.0719225478471238	0.05762937611362945	0.05389210633494097	0.04198288325423607	0.06983136593075721	0.06632289921900401	0.26121720846598356	0.1295022074888449	0.17615427881232176	0.892788206432832
IGLV3-9	0.08667436776687618	0.07766391121803413	0.043522855182413195	0.08186489580781314	0.03772250199584264	0.09603152465184434	0.058866602425124065	0.15182483991804957	0.1543617747358657	0.21146672629813712	0.919468640249285
IGLV8-61	0.07813258941298978	0.1103960781486275	0.08911775651337488	0.08995519869769678	0.056132294653575665	0.0942169766906605	0.06110054891111265	0.10767956304029284	0.13766961932120286	0.1755993746104666	0.5683617121131607
IGSF10	0.09586974423844968	0.11971129580488855	0.1119014149570856	0.1181953719732799	0.08343812574982273	0.07974107930474889	0.11141349973155668	0.08884670474373133	0.1106302679116947	0.080252495584742	0.6301659546392792
IGSF8	0.10925684364041897	0.10483966776272197	0.11700817110643197	0.1015380484571909	0.08348417426417064	0.09500287148042415	0.10171136941846758	0.10294643328683958	0.09323752900531103	0.09097489157802316	0.23025158146318042
IK	0.12706565818461515	0.13128287513576417	0.10740791796433373	0.10864211894681539	0.0691579593405354	0.08949560792456017	0.10143022998961954	0.09330074566473043	0.09814704160557405	0.07406984524345199	0.1400049539546489
IKBIP	0.07554661327727959	0.08701124675318161	0.07668075982205134	0.10350209941615506	0.11840055320290628	0.10131701776123568	0.09426498865399055	0.11162593610951008	0.11137662437504373	0.12027416062864604	0.02056968222407158
IKBKG	0.10654406077394342	0.08902139477842959	0.0755960965958282	0.09146468971848781	0.09151302055290106	0.10398173530216659	0.09475053126006934	0.08850564395729624	0.1549869990969394	0.10363582796393839	0.24031753713871026
IL16	0.11931362537188707	0.10742230393962056	0.11214352801977157	0.10226019017943093	0.07180199484598496	0.09259487183115674	0.0966539330365077	0.13544687388823992	0.06811534763982519	0.0942473312475754	0.9448612180922591
IL18	0.05425392560291677	0.07830752045676875	0.0674092708309547	0.07281761521470552	0.06683805776132205	0.031271591327675964	0.06897889280125592	0.150580755824105	0.30013164557960775	0.1094107246006876	0.020631818414911737
IL36G	0.04077238351340286	0.05742230281943681	0.037170601898578924	0.048802784548318684	0.37097261784471397	0.04367662571762819	0.04873979664870435	0.06318916007820269	0.11522969728078301	0.17402402965023045	0.4431139791044838
IL37	0.0609373684550201	0.039722559838902605	0.054522344184446875	0.08679207805794714	0.2606830526622363	0.09286726251812208	0.06281327471646898	0.06359600234586019	0.10483279715315441	0.17323326006784132	0.0541775962975967
ILF2	0.10996682586950568	0.126241029794167	0.11499372175393663	0.10893928206860848	0.09480764353762278	0.08816849323536176	0.07412483047509219	0.10725834361229547	0.11560155854190617	0.059898271111503934	0.39408916256897536
ILF3	0.12083561213843856	0.11834581460432565	0.11001336855872863	0.10164995078101274	0.08239310122518702	0.07314606513357132	0.10685107254572948	0.1096955734864378	0.10917269650006148	0.06789674502650736	0.15208432536311742
ILK	0.0954678817543193	0.10815279831903306	0.10329308072852132	0.08909085823866603	0.09566405103334429	0.10604961452493504	0.10868329320430707	0.09007678029032853	0.06426991913568221	0.1392517227708631	0.02238048876735027
ILKAP	0.11408870293178758	0.12668692462071235	0.09262450450930287	0.1005003891902281	0.10469969540489973	0.10379939083530805	0.11911613381887766	0.08893563706297543	0.09631384507070591	0.05323477655520228	0.5643014541048913
ILVBL	0.0920625133971387	0.09539092790544243	0.08972933667591947	0.08920844799321224	0.10909517521452972	0.10042558739885342	0.12116066724983421	0.09401994024525605	0.09966081933396063	0.1092465845858531	0.9194905175346126
IMMT	0.09352839135279249	0.08664912691010153	0.10208470147028476	0.10431742795613679	0.09865868172743282	0.09532799420849211	0.09559555220649546	0.12461519018008653	0.10373540072796097	0.09548753326021651	0.842881023656611
IMP3	0.12512358531515394	0.11131770254352033	0.1268731139087853	0.089359453820082	0.11219278100364301	0.07948585900486621	0.13132595741678588	0.07841504569510613	0.0795971855711628	0.06630931572089441	0.07719415219241443
IMP4	0.09678657153310055	0.07151942731281807	0.09002889679847911	0.10426726774355168	0.10823328594500135	0.07934611269715731	0.11276371373056679	0.1049198154594917	0.16704437391312135	0.06509053486671218	0.4822017104140219
IMPA1	0.07456702479163273	0.08762650142178824	0.08093137547644016	0.10194588690722307	0.0959274103083286	0.10794211723958907	0.06900823964203454	0.14079438730929972	0.1226885881646854	0.11856846873897847	0.0016054439936234414
IMPA2	0.03947880088902865	0.028024768284257675	0.021871588023132982	0.07551931323041665	0.352218654539893	0.08200574233601887	0.020596372400114388	0.050035412758985265	0.07941259303423107	0.25083675450392157	0.12862937295377092
IMPACT	0.10251635264375211	0.10904268550392017	0.10228810805341138	0.09755206230297486	0.13931494512712062	0.08449742434779363	0.08500962215743066	0.09618529867178698	0.10153410537135647	0.08205939582045312	0.5379419955625923
IMPDH2	0.09678589666984355	0.09900310184287682	0.09614877825080044	0.0875146642353388	0.0920673698737152	0.11652277552627215	0.09511916883649846	0.10330578422569504	0.12067978802167227	0.09285267251728732	0.5185870715064994
INA	0.11674985586938717	0.08908115129213479	0.08188792973642499	0.10757497611086904	0.10718117939195708	0.15344346343980497	0.10533421367685962	0.13805468083911124	0.03321699365018146	0.0674755559932696	0.08837528358026431
INF2	0.0804634035638916	0.08491900839808572	0.09716027719547012	0.10010218019095354	0.10213103762728307	0.11842495358945127	0.09370947865485948	0.10315495119581428	0.11428195125783913	0.10565275832635174	0.02056968222407158
INHBE	0.0471208931929222	0.053142965422410954	0.09980881107213775	0.09249175590023818	0.05732366582696885	0.22338586977950248	0.11390014131150587	0.12936127096088557	0.07771951812554959	0.10574510840787851	1.4800897559878633e-7
INIP	0.11128491162176858	0.11596765962715819	0.09562837292345285	0.0994268754595812	0.14428497498402104	0.06532660947265394	0.08386985093141924	0.09614542512271632	0.08474814203805096	0.10331717781917762	0.8924819004262916
INPP1	0.08756906676335934	0.08744132806332834	0.09652699960460598	0.07633527269021412	0.1269698809450174	0.10750612716608704	0.10854644965600052	0.09128431933842647	0.10119364739120765	0.11662690838175316	0.2171971126263336
INPP5K	0.12277249060865644	0.10727793326880744	0.11162452963451398	0.08992927094209467	0.07774040142152555	0.08355402874567093	0.10932504052301636	0.11452046185856841	0.0973217224535908	0.08593412054355538	0.002856354255590228
INPPL1	0.09427952656490253	0.12188240431824938	0.07048945252072447	0.11369802972005924	0.0664936159513433	0.17738343578862625	0.08024709475784418	0.15759748225309678	0.04680513869791118	0.07112381942724276	0.7588209859116969
INSR	0.08641792767081267	0.08723512411562809	0.0852323110743191	0.08192962118418806	0.1046026953293254	0.13063622712173484	0.10233756581384006	0.08015332337671263	0.12753431823730682	0.11392088607613235	0.031502238354564636
INTS1	0.10912648137521855	0.11591325958971495	0.10374791782570113	0.11375221827637964	0.0972201190080214	0.1019903564137517	0.09835756031338871	0.0886040114461254	0.07954726323641931	0.09174081251527917	0.5910023203769873
INTS11	0.10699549482069501	0.11427043689960048	0.12276582879401321	0.11336593401214631	0.08693654045503314	0.10030086659568166	0.11882785102582831	0.06685564635101396	0.07565978328473458	0.09402161776125338	0.8154754627978282
INTS13	0.11503486203552243	0.11068607058444341	0.09641120410921672	0.10105520225228534	0.09131401053746546	0.13387707715510383	0.09270082809146625	0.10264815717211562	0.0712209685135121	0.08505161954886879	0.46245126123553315
