...1	UMAP1	UMAP2	cluster	cell_id	selected_cluster	slide
43768	-0.5614824	2.805188	36	57278	36	03
43796	0.12810026	2.985027	17	57311	17	03
43803	4.8336096	3.071754	10	57324	10	03
43806	6.136885	2.5725408	5	57327	5	03
43836	1.9529355	3.3766966	49	57372	49	03
43853	0.83677685	2.3825455	46	57396	46	03
43875	-1.1632824	3.2195115	29	57426	29	03
43890	4.6752357	2.2292545	11	57442	11	03
43953	1.9418349	4.2835393	31	57547	31	03
43970	-0.6473461	2.8359947	36	57572	36	03
43988	-1.1208444	4.1308775	34	57599	34	03
44008	-1.4477916	5.2537055	44	57641	44	03
44097	-1.2109317	4.0925694	34	57768	34	03
44099	0.06285244	2.9442825	17	57770	17	03
44209	-0.63528764	2.7976668	36	57888	36	03
44212	-0.65122896	2.7890186	36	57891	36	03
44224	3.1445339	2.3630903	4	57905	4	03
44240	0.21313329	3.7379546	39	57923	39	03
44243	-0.6126839	2.8295157	36	57927	36	03
44293	-1.1865778	4.126509	34	57980	34	03
44297	0.45814097	4.4463124	12	57984	12	03
44320	-0.6436586	3.6025422	6	58007	6	03
44325	5.3076324	2.3087335	32	58012	32	03
44327	-1.1574597	4.0927186	34	58014	34	03
44382	0.83557683	2.3365266	46	58076	46	03
44412	0.77822936	2.3293028	46	58113	46	03
44428	-1.3272022	5.157682	44	58130	44	03
44482	4.575645	2.2680407	11	58190	11	03
44483	-0.63907367	3.6027663	6	58191	6	03
44509	0.415495	4.4612727	12	58220	12	03
44575	1.5022509	2.6713905	19	58301	19	03
44582	5.809623	1.8062738	13	58310	13	03
44624	-0.61161464	2.8363733	36	58368	36	03
44738	1.9134331	4.267597	31	58519	31	03
44748	5.3029356	2.320506	32	58535	32	03
44790	4.877168	3.063401	10	58582	10	03
44855	4.127746	1.2839363	35	58667	35	03
44887	8.8139105	3.237331	30	58702	30	03
44893	4.660354	2.2602854	11	58708	11	03
44936	0.76608515	2.3816214000000002	46	58809	46	03
44972	-0.0936761	2.1212988	45	58870	45	03
44995	-0.6130008	3.5719683	6	58902	6	03
45040	-0.8277585	5.606012	7	58987	7	03
45048	0.5472162	4.4027042	12	59015	12	03
45105	0.19074881	5.3478246	14	59167	14	03
45110	0.49113294	4.5164843	12	59175	12	03
45119	0.03419695	2.9082696	17	59187	17	03
45174	2.5687711	1.8927741	42	59263	42	03
45175	0.8834502	3.232947	16	59265	16	03
45187	4.940521	3.0847733	10	59281	10	03
45263	-1.1593467	3.2103903	29	59379	29	03
45367	0.77737105	2.298599	46	59500	46	03
45396	1.4728073	2.6301827	19	59529	19	03
45419	4.830832	3.073856	10	59557	10	03
45466	0.21871835	5.312461	14	59611	14	03
45504	3.1934214	2.264909	4	59654	4	03
45544	3.0019946	3.2524068	15	59699	15	03
45578	1.4843427	2.7232695	19	59736	19	03
45630	1.2066735	3.9156	8	59792	8	03
45659	3.1872573	2.2881548	4	59822	4	03
45676	1.5732766	2.692507	19	59841	19	03
45686	3.9963105	3.531552	27	59851	27	03
45705	3.2081242	2.280699	4	59873	4	03
45758	3.9592693	3.5285761	27	59928	27	03
45773	-1.1858336	4.0531	34	59946	34	03
45786	0.8114939	2.3530219	46	59960	46	03
45814	-0.037593573	2.1791234	45	59993	45	03
45821	0.50474054	4.4212723	12	60000	12	03
45822	-1.4101402	5.1303005	44	60001	44	03
45918	4.0103617	3.4626398	27	60172	27	03
45928	1.597146	1.8015388	38	60218	38	03
45934	0.04584295	2.9756198	17	60225	17	03
45993	1.9520588	3.464469	49	60291	49	03
46020	2.8357909	4.0078855	25	60325	25	03
46051	1.1906004	3.8188467	8	60364	8	03
46055	1.4934926	1.8231423	38	60373	38	03
46069	0.73804784	2.3334439	46	60389	46	03
46076	-0.5896204	3.6604626	6	60397	6	03
46084	1.4692665	2.706772	19	60406	19	03
46090	1.5706882	2.6427655	19	60414	19	03
46094	1.5933973	1.7989998	38	60419	38	03
46106	-0.6217027	2.8546376	36	60432	36	03
46160	-1.3037175	5.2264605	44	60488	44	03
46208	0.06546479	2.9230926	17	60544	17	03
46209	-1.253407	3.1851451	29	60547	29	03
46220	0.84772795	3.2496858	16	60559	16	03
46243	0.15759587	3.6967752	39	60588	39	03
46247	3.6364708	1.8182381	22	60592	22	03
46266	0.91449046	3.1615138	16	60617	16	03
46333	3.1552756	2.332792	4	60708	4	03
46350	-0.7651493	5.6096764	7	60728	7	03
46367	1.6468819	1.8123502	38	60758	38	03
46387	5.335871	2.316095	32	60910	32	03
46486	5.288488	2.3437347	32	61029	32	03
46543	0.0074076653	2.923849	17	61088	17	03
46587	0.8702888	3.123726	16	61136	16	03
46623	2.2472196	2.6434946	9	61174	9	03
46735	0.19812296	3.8361182	39	61294	39	03
46750	3.6380439	1.7573342	22	61312	22	03
46759	3.98316	3.5357277	27	61324	27	03
46854	0.5565974	1.6544033	26	61433	26	03
46899	1.2029613	3.8555462	8	61485	8	03
46906	3.62091	1.7579217	22	61492	22	03
46939	2.2514281	2.5480378	9	61532	9	03
46976	-0.7173371	5.5909295	7	61577	7	03
47000	1.985008	3.4647348	49	61606	49	03
47020	4.078055	3.5042927	27	61630	27	03
47117	0.49422956	4.4808416	12	61751	12	03
47129	2.5033748	1.8670466	42	61765	42	03
47176	2.2456715	2.6449916	9	61817	9	03
47182	-1.2283741	3.201842	29	61823	29	03
47249	-0.5456895	4.661773	3	61916	3	03
47296	-1.1181564	4.1816244	34	62008	34	03
47300	-1.2236786	3.190168	29	62013	29	03
47316	0.18640798	5.3902917	14	62041	14	03
47331	8.354858	2.8556194	37	62058	37	03
47368	-1.5415344	6.644293	23	62115	23	03
47369	2.8788807	4.0772815	25	62116	25	03
47386	6.0909305	2.4854224	5	62142	5	03
47390	8.096976	3.7641263	40	62152	40	03
47392	1.555506	1.8360742	38	62156	38	03
47412	5.7704473	1.8555185	13	62187	13	03
47427	-1.5787716999999999	6.631508	23	62213	23	03
47499	2.0386112	3.353514	49	62308	49	03
47550	8.3600235	2.8780994	37	62372	37	03
47557	-1.495854	6.016232	48	62382	48	03
47609	-0.3163195	6.0663514	28	62456	28	03
47654	-1.5713415	6.665943	23	62515	23	03
47713	5.792534	1.8401285	13	62600	13	03
47716	-0.56322485	4.631729	3	62604	3	03
47751	-1.5772853	6.043249	48	62652	48	03
47850	-0.5817603	2.8583448	36	62857	36	03
47899	8.59164	2.1673787	2	62916	2	03
47901	4.684691	2.34285	11	62918	11	03
47993	9.033603	2.7263625	21	63027	21	03
47998	2.8105173	3.9913027	25	63032	25	03
48033	3.0697005	3.3147671	15	63072	15	03
48071	8.771458	3.2251263	30	63117	30	03
48122	4.9312177	3.0782037	10	63177	10	03
48137	0.88250095	3.2449663	16	63196	16	03
48168	9.024787	2.746819	21	63229	21	03
48201	7.721593	2.3069782	18	63269	18	03
48235	4.083641	1.2208539	35	63315	35	03
48238	5.252895	2.3374243	32	63319	32	03
48282	4.886768	3.1394484	10	63369	10	03
48323	8.354384	1.5856981	33	63414	33	03
48333	7.715326	2.412348	18	63425	18	03
48365	0.23402324	3.7253633	39	63459	39	03
48378	-1.336268	5.1502624	44	63477	44	03
48408	1.8249195	4.329425	31	63513	31	03
48411	8.548584	2.157759	2	63516	2	03
48429	8.536833	2.1837087	2	63539	2	03
48432	-0.45249733	4.6251144	3	63543	3	03
48479	8.585857	2.1181312	2	63603	2	03
48510	4.8714747	1.4354895	50	63639	50	03
48528	8.2506	2.8421156	37	63661	37	03
48534	7.7913356	2.4163852	18	63667	18	03
48569	-0.3747488	6.111349	28	63713	28	03
48629	0.8297236	3.2058065	16	63784	16	03
48639	8.813349	3.2233188	30	63799	30	03
48659	7.750273	2.3840997	18	63820	18	03
48781	8.329526	2.8351038	37	63972	37	03
48791	-1.2343341	4.136007	34	63985	34	03
48794	7.738318	4.531633	1	63988	1	03
48970	4.6493425	2.3350966	11	64311	11	03
48996	0.6352364	1.645316	26	64360	26	03
49024	2.310477	2.5455983	9	64412	9	03
49061	9.04605	2.738372	21	64468	21	03
49110	8.3334875	1.5571225	33	64528	33	03
49131	5.746856	1.8427442	13	64553	13	03
49166	7.8134317	2.379244	18	64596	18	03
49176	7.7977276	2.3255584	18	64608	18	03
49184	3.645739	1.7793765	22	64617	22	03
49211	2.5491724	1.8297062	42	64646	42	03
49227	8.302209	2.812646	37	64665	37	03
49239	5.7846255	1.876851	13	64678	13	03
49249	-1.1629125	3.2654378	29	64689	29	03
49261	5.832162	1.821917	13	64703	13	03
49289	1.9436988	3.4090848	49	64733	49	03
49322	5.2913375	2.2885795	32	64767	32	03
49407	4.733433	2.27918	11	64861	11	03
49433	6.1139145	2.4234633	5	64889	5	03
49492	2.898903	4.0732236	25	64953	25	03
49500	5.2599206	2.2960687	32	64963	32	03
49539	1.5505335	1.829538	38	65008	38	03
49564	8.256039	4.9285417	20	65154	20	03
49565	1.5618302	2.721958	19	65155	19	03
49615	1.0896468	4.9957314	24	65213	24	03
49685	7.2546864	3.772553	47	65289	47	03
49687	8.071691	3.8185859	40	65291	40	03
49702	3.8618999	2.7049887	43	65309	43	03
49709	0.5386993	4.4838114	12	65316	12	03
49796	2.014956	3.4077077	49	65415	49	03
49797	1.892587	4.324799	31	65416	31	03
49834	8.264265	4.869416	20	65456	20	03
49918	8.2458935	4.904559	20	65547	20	03
49920	4.7782354	1.3246821	50	65549	50	03
49955	7.320947	3.7871528	47	65586	47	03
49956	-0.10239364	2.2071478	45	65587	45	03
49997	5.296852	2.2147105	32	65631	32	03
50006	2.0723078	3.4130712	49	65640	49	03
50029	6.1123786	2.4938798	5	65666	5	03
50062	7.6957555	4.477738	1	65699	1	03
50104	7.7221575	4.5505385	1	65744	1	03
50177	7.226621	3.8342512	47	65823	47	03
50178	8.132831	3.7803006	40	65824	40	03
50208	8.115831	3.799377	40	65859	40	03
50212	8.286011	4.89727	20	65865	20	03
50245	7.2626786	3.8372219	47	65902	47	03
50301	6.113879	2.4083009	5	65964	5	03
50315	1.6019939	1.8848336	38	65980	38	03
50324	8.300931	4.892779	20	65989	20	03
50326	8.305532	4.883278	20	65991	20	03
50335	7.3283706	3.7914875	47	66001	47	03
50404	8.301327	4.8955336	20	66078	20	03
50439	1.1756754	3.8566988	8	66117	8	03
50441	6.091501	2.467224	5	66119	5	03
50580	8.276336	4.917923	20	66269	20	03
50613	8.098142	3.7260253	40	66303	40	03
50632	7.720088	4.5419216	1	66325	1	03
50679	8.014314	3.7353895	40	66372	40	03
50721	7.7422094	4.495293	1	66419	1	03
50754	-0.49771512	4.5834584	3	66453	3	03
50855	8.798463	3.2634017	30	66567	30	03
50906	8.01894	3.713643	40	66622	40	03
50918	7.2698727	3.847102	47	66635	47	03
50920	7.664125	4.53752	1	66637	1	03
50967	7.712023	4.5224814	1	66689	1	03
51006	7.2746873	3.7826815	47	66732	47	03
51026	7.2169266	3.7948444	47	66752	47	03
51028	8.281357	4.8947024	20	66754	20	03
51080	8.0805235	3.8265378	40	66814	40	03
51118	0.6252521	1.6653465	26	66861	26	03
51120	6.1235538	2.4148138	5	66863	5	03
51167	8.133894	3.718372	40	66917	40	03
51214	6.1098285	2.536027	5	66971	5	03
51286	8.302489	1.5751715	33	67054	33	03
51315	8.064973	3.670724	40	67088	40	03
51317	8.244219	4.889908	20	67092	20	03
51325	8.121671	3.7860754	40	67101	40	03
51373	8.124146	3.8070965	40	67158	40	03
51374	7.287492	3.7785153	47	67159	47	03
51384	0.778289	2.3492458	46	67175	46	03
51409	6.039234	2.4384239	5	67206	5	03
51462	8.306044	4.893229	20	67273	20	03
51495	7.7332783	4.5112624	1	67312	1	03
51510	7.652741	2.416357	18	67327	18	03
51600	8.291103	4.911654	20	67427	20	03
51663	8.1208315	3.7839851	40	67495	40	03
51682	8.136487	3.79323	40	67517	40	03
51689	6.043082	2.4784348	5	67524	5	03
51723	8.244826	4.9175167	20	67563	20	03
51742	7.6483026	4.4863605	1	67584	1	03
51745	7.7252245	4.53587	1	67587	1	03
51750	8.078248	3.7153733	40	67592	40	03
51760	8.07448	3.7866936	40	67603	40	03
51780	7.2888794	3.88276	47	67626	47	03
51800	8.280916	4.890048	20	67651	20	03
51837	8.237305	4.89306	20	67695	20	03
51901	7.280395	3.7676523	47	67764	47	03
51945	7.6887603	4.5174623	1	67815	1	03
51953	7.258668	3.766467	47	67825	47	03
51968	7.2700877	3.7868943	47	67845	47	03
51990	8.29659	4.872267	20	67874	20	03
52060	7.711053	4.4878006	1	67978	1	03
52085	4.9061813	3.13007	10	68039	10	03
52098	1.8315902	4.262517	31	68091	31	03
52107	1.1523328	5.035951	24	68105	24	03
52124	2.9232006	4.056004	25	68163	25	03
52127	4.069938	3.574235	27	68167	27	03
52136	2.3287868	2.6200087	9	68183	9	03
52190	4.830208	3.0874255	10	68269	10	03
52234	0.8785964	3.2187984	16	68336	16	03
52279	6.1357713	2.3970387	5	68478	5	03
52280	7.6667557	4.500631	1	68479	1	03
52342	7.6670823	4.5442324	1	68548	1	03
52343	6.1925116	2.530182	5	68549	5	03
52363	8.265256	4.9305415	20	68570	20	03
52372	8.308885	4.899586	20	68579	20	03
52409	7.7072167	2.3654683	18	68616	18	03
52412	6.1357183	2.392463	5	68619	5	03
52464	8.1078615	3.8050072	40	68675	40	03
52491	7.22864	3.7863972	47	68705	47	03
52529	7.290207	3.8514683	47	68744	47	03
52533	7.2484975	3.7932823	47	68748	47	03
52536	7.2696347	3.7979817	47	68751	47	03
52548	7.2572637	3.8529353	47	68764	47	03
52558	7.236281	3.776364	47	68775	47	03
52561	6.033732	2.4665995	5	68778	5	03
52570	7.3047724	3.8340507	47	68789	47	03
52588	8.781019	3.220714	30	68809	30	03
52629	7.6931286	4.513884	1	68852	1	03
52649	8.273994	4.913053	20	68874	20	03
52651	8.293899	4.901996	20	68876	20	03
52673	8.286492	4.9300504	20	68901	20	03
52718	8.006238	3.7307353	40	68947	40	03
52720	6.07994	2.4971886	5	68949	5	03
52750	8.300297	4.87446	20	68980	20	03
52772	7.7060833	4.4709344	1	69002	1	03
52791	7.298401	3.7666564	47	69023	47	03
52799	2.3104143	2.6513085	9	69031	9	03
52811	7.744726	4.500282	1	69045	1	03
52844	7.286012	3.864746	47	69081	47	03
52917	7.7373962	4.501436	1	69164	1	03
52937	7.2243485	3.7992594	47	69185	47	03
52974	0.049089145	2.8728473	17	69227	17	03
53014	7.312899	3.8463693	47	69273	47	03
53022	7.6558657	4.535971	1	69281	1	03
53062	8.279792	4.927805	20	69326	20	03
53097	7.6909494	4.488711	1	69365	1	03
53146	8.009714	3.8235257	40	69418	40	03
53147	8.241198	4.877634	20	69419	20	03
53152	8.029079	3.7095819	40	69424	40	03
53169	6.0935307	2.426377	5	69441	5	03
53251	7.3280916	3.8498056	47	69530	47	03
53336	7.2854915	3.8957415	47	69619	47	03
53342	7.75677	2.3789563	18	69627	18	03
53345	7.3273783	3.8222904	47	69630	47	03
53388	6.0485486999999996	2.4286885	5	69676	5	03
53389	7.2478805	3.8034358	47	69677	47	03
53423	8.323643	2.852727	37	69712	37	03
53472	6.0571504	2.406286	5	69765	5	03
53595	8.08172	3.7619803	40	69915	40	03
53600	8.045114	3.7724824	40	69920	40	03
53603	7.6677437	4.470771	1	69923	1	03
53610	7.2851415	3.8351212	47	69930	47	03
53615	7.740244	4.491931	1	69937	1	03
53660	8.103994	3.811381	40	69989	40	03
53661	5.7815404	1.8406295	13	69990	13	03
53662	8.8496685	3.2426033	30	69991	30	03
53727	7.3148723	3.7972267	47	70065	47	03
53758	3.8645508	2.7620246	43	70104	43	03
53780	7.708134	2.299263	18	70129	18	03
53800	8.022894	3.7638233	40	70151	40	03
53835	4.022136	1.2835233	35	70192	35	03
53882	8.270964	4.8627295	20	70246	20	03
53900	8.2722025	4.921628	20	70265	20	03
53931	7.3203716	3.7826936	47	70301	47	03
53985	7.6774244	4.4606285	1	70364	1	03
54042	8.571596	2.1420264	2	70427	2	03
54044	4.8633227	3.0361962	10	70431	10	03
54046	8.5696535	2.1157749	2	70434	2	03
54051	8.139619	3.7342448	40	70439	40	03
54067	7.287683	3.8558607	47	70458	47	03
54168	8.492487	2.1839826	2	70573	2	03
54177	-0.31019643	6.165757	28	70584	28	03
54263	8.799113	3.2538824	30	70683	30	03
54264	8.265189	4.9067736	20	70684	20	03
54287	7.250416	3.7968926	47	70711	47	03
54320	8.263406	4.9127	20	70750	20	03
54328	8.360971	2.8035028	37	70759	37	03
54329	7.7136636	4.4855294	1	70760	1	03
54331	8.03168	3.6892936	40	70762	40	03
54371	6.1033373	2.4025233	5	70805	5	03
54382	5.308869	2.2804587	32	70817	32	03
54391	8.293954	4.9140983	20	70828	20	03
54410	7.670855	4.510389	1	70850	1	03
54430	8.149422	3.7604175	40	70875	40	03
54446	8.840992	3.256524	30	70891	30	03
54472	8.005905	3.747033	40	70919	40	03
54495	7.3231807	3.8343644	47	70944	47	03
54586	8.274713	4.8883514	20	71045	20	03
54615	4.102025	1.2462931	35	71078	35	03
54627	8.067142	3.8136377	40	71092	40	03
54678	7.798138	2.3607733	18	71152	18	03
54687	7.288393	3.804394	47	71166	47	03
54732	6.2033334	2.4341214	5	71213	5	03
54735	-1.2363229	4.126697	34	71216	34	03
54744	7.6829185	4.4972963	1	71226	1	03
54756	8.283973	4.9150105	20	71241	20	03
54760	6.0971246	2.4838133	5	71246	5	03
54783	7.7303567	4.5242343	1	71279	1	03
54851	8.282588	4.886308	20	71379	20	03
54853	5.321568	2.3104937	32	71382	32	03
54871	-0.5407957	3.6419644	6	71424	6	03
54917	1.929296	4.307524	31	71520	31	03
54926	-1.2017229	3.2348073	29	71530	29	03
55052	1.0583607	4.9494605	24	71688	24	03
55063	0.21182537	5.3188157	14	71700	14	03
55164	4.109445	1.2254012	35	71862	35	03
55194	3.9114263	2.6939123	43	71900	43	03
55324	0.15273155	2.940176	17	72062	17	03
55366	-0.56024545	3.675412	6	72115	6	03
55385	-1.1710128	4.181208	34	72136	34	03
55413	3.0344815	3.304963	15	72167	15	03
55418	0.1590426	3.722157	39	72172	39	03
55438	-1.2033017	4.184793	34	72192	34	03
55468	1.9579045	3.375487	49	72227	49	03
55471	3.9470947	2.8017294	43	72230	43	03
55506	2.258473	2.5356638	9	72265	9	03
55595	1.9705185	3.3625696	49	72362	49	03
55617	-0.5185269	4.527041	3	72388	3	03
55671	0.13787033	3.7287505	39	72442	39	03
55677	2.899305	3.9915798	25	72448	25	03
55692	0.8387854	2.2914567	46	72464	46	03
55722	2.0299442	3.3931637	49	72496	49	03
55738	0.10091892	2.9276767	17	72512	17	03
55751	4.7102475	2.2570848	11	72527	11	03
55764	-0.63725513	2.7437725	36	72540	36	03
55776	-1.0800934	4.1322584000000004	34	72552	34	03
55793	-1.1470536	3.2253916	29	72570	29	03
55801	1.5833821	2.6841254	19	72578	19	03
55862	-0.57631797	4.6319833	3	72643	3	03
55963	3.1015637	2.3095388	4	72757	4	03
55994	1.9229027	3.4179192	49	72792	49	03
56019	2.8943808	4.023244	25	72822	25	03
56033	0.12956978	5.423883	14	72838	14	03
56093	2.6101732	1.7749348	42	72907	42	03
56098	-0.5804711	2.8124566	36	72912	36	03
56118	1.1177813	3.865273	8	72933	8	03
56123	6.1029625	2.404504	5	72938	5	03
56134	-0.5871616	3.5637815	6	72952	6	03
56136	0.54471344	4.4161015	12	72954	12	03
56138	0.639441	1.6201762	26	72956	26	03
56168	1.184266	3.9094994	8	72995	8	03
56191	-0.6523478	3.6357725	6	73023	6	03
56195	0.5736268	1.6628139	26	73027	26	03
56204	0.14588995	3.817282	39	73036	39	03
56241	3.9163613	2.8153574	43	73079	43	03
56244	0.15402746	3.7335935	39	73082	39	03
56275	5.7681546	1.838605	13	73116	13	03
56364	1.943712	3.3732393	49	73222	49	03
56411	2.4727838	1.852102	42	73279	42	03
56421	9.006894	2.717345	21	73289	21	03
56610	1.1656511	3.919883	8	73528	8	03
56622	0.6401194	1.7431984	26	73542	26	03
56635	3.2122028	2.334529	4	73563	4	03
56636	8.286173	1.5847538	33	73564	33	03
56676	4.059743	3.500936	27	73615	27	03
56689	4.016973	3.5867357	27	73632	27	03
56715	8.324847	1.6248523	33	73662	33	03
56716	5.8369193	1.8175772	13	73663	13	03
56721	8.558397	2.1612206	2	73669	2	03
56728	8.341247	1.5818748	33	73677	33	03
56729	1.853083	4.2764564	31	73678	31	03
56743	0.10848623	5.412339	14	73694	14	03
56757	0.7969852	2.311922	46	73710	46	03
56797	7.7653737	2.40739	18	73761	18	03
56817	4.80842	1.3110281	50	73783	50	03
56855	8.993159	2.7547245	21	73833	21	03
56862	8.317413	1.5874594	33	73841	33	03
56921	0.2464083	3.6939893	39	73908	39	03
56922	8.332419	1.6231549	33	73909	33	03
56927	8.318006	1.6256999	33	73917	33	03
56947	0.612002	1.6176659	26	73940	26	03
57067	3.007531	3.312963	15	74078	15	03
57132	4.9052143	3.0820444	10	74153	10	03
57143	1.5531145	1.8922588	38	74166	38	03
57177	1.5342567	1.840512	38	74203	38	03
57235	8.314731	1.5511748	33	74268	33	03
57246	4.0612593	3.5831764	27	74283	27	03
57275	8.332618	1.5889671	33	74319	33	03
57283	4.6151614	2.319849	11	74327	11	03
57299	3.8418972	2.7961826	43	74346	43	03
57315	8.587858	2.098575	2	74365	2	03
57346	8.498119	2.1799731	2	74399	2	03
57366	0.075299546	2.9540734	17	74423	17	03
57372	4.07022	3.5334065	27	74430	27	03
57386	1.8732845	4.240992	31	74446	31	03
57388	5.8042583	1.8181896	13	74448	13	03
57392	4.8080053	1.3521208	50	74452	50	03
57397	8.484954	2.1748586	2	74457	2	03
57444	5.2457156	2.2895155	32	74507	32	03
57483	-0.055669207	2.2202525	45	74553	45	03
57538	-1.3498031	5.1655703	44	74618	44	03
57541	0.90136546	3.1375768	16	74621	16	03
57570	0.8099858	2.3559735	46	74654	46	03
57656	8.324481	1.6221969999999999	33	74751	33	03
57658	0.84752023	3.1265204	16	74753	16	03
57680	4.0316415	3.5012572	27	74775	27	03
57684	3.1766834	2.293166	4	74779	4	03
57690	1.5655482	2.7164483	19	74787	19	03
57694	2.6014273	1.8536662	42	74791	42	03
57699	8.5394335	2.1670368	2	74797	2	03
57732	-1.0317348	6.410213	41	74834	41	03
57748	1.1610256	3.8625526	8	74851	8	03
57914	3.7153628	1.695061	22	75127	22	03
57946	-0.54058975	3.576961	6	75160	6	03
57953	4.0818477	3.5173652	27	75168	27	03
57986	4.0890636	1.3377811	35	75204	35	03
57987	4.902236	3.03628	10	75205	10	03
58018	2.325979	2.54743	9	75237	9	03
58043	0.5709762	1.6205921	26	75264	26	03
58070	4.0103674	1.2563998	35	75292	35	03
58099	3.1812103	2.366774	4	75322	4	03
58110	2.011346	3.4870894	49	75334	49	03
58121	4.0679255	1.2524639	35	75345	35	03
58183	3.6598465	1.757077	22	75412	22	03
58186	1.4947904	2.6598916	19	75415	19	03
58187	-1.183738	3.271317	29	75416	29	03
58223	4.05002	1.2713642	35	75456	35	03
58226	3.9620402	3.5202587	27	75459	27	03
58355	4.135623	1.2507046	35	75599	35	03
58379	5.3466897	2.313814	32	75624	32	03
58392	2.5115993	1.7767252	42	75639	42	03
58401	5.3407674	2.2465613	32	75648	32	03
58403	4.082247	1.2597407	35	75650	35	03
58421	3.9071152	2.79547	43	75669	43	03
58433	3.84932	2.7881172	43	75682	43	03
58450	4.0342345	1.3165182	35	75699	35	03
58454	4.72905	1.3781478	50	75703	50	03
58461	3.8766658	2.7731993	43	75711	43	03
58463	4.928966	3.1039128	10	75713	10	03
58475	3.7112095	1.807582	22	75727	22	03
58480	2.8183448	4.0424943	25	75732	25	03
58499	4.854779	1.498496	50	75756	50	03
58510	0.64055073	1.7499644	26	75767	26	03
58555	4.033998	1.25939	35	75813	35	03
58570	3.7521622	1.7357663	22	75830	22	03
58619	4.0463934	1.2535591	35	75882	35	03
58625	4.0584188	3.4872403	27	75890	27	03
58649	3.6889844	1.7778141	22	75917	22	03
58650	4.0381746	1.3346632	35	75918	35	03
58825	6.214519	2.5166326	5	76105	5	03
58827	3.6164558	1.8037766	22	76107	22	03
58874	3.9235988	2.841627	43	76154	43	03
58894	5.767368	1.7951723	13	76174	13	03
58923	2.2492554	2.5404284	9	76207	9	03
58951	2.8350854	4.002928	25	76235	25	03
58952	4.0231843	3.5540254	27	76236	27	03
58954	2.8871474	4.0266767	25	76238	25	03
58982	3.8648233	2.810454	43	76270	43	03
59147	4.058454	1.276799	35	76443	35	03
59168	-0.056952156	2.1540816	45	76464	45	03
59183	4.7853956	1.3423684	50	76480	50	03
59257	3.0264122	3.2007234	15	76562	15	03
